po_id,warehouse_id,product_id,po_price_total,po_price_per_unit,unit,manufacturing_date,po_date,arrival_date,expire_date,qty
PO-00714,WH-01,PRD-0095,16944.8,71.8,ชิ้น,2024-02-23,2024-02-25,2024-03-01,2025-02-05,236
PO-00715,WH-01,PRD-0038,189441.72,102.18,ชิ้น,2024-07-13,2024-07-20,2024-08-03,2025-05-20,1854
PO-00716,WH-03,PRD-0034,344826.22,185.59,ชิ้น,2024-06-05,2024-06-12,2024-06-16,2025-12-16,1858
PO-00717,WH-03,PRD-0061,374301.2,276.85,ชิ้น,2024-10-25,2024-10-26,2024-10-27,2024-10-28,1352
PO-00718,WH-03,PRD-0014,149307.29,89.89,ชิ้น,2023-12-25,2023-12-28,2023-12-30,2025-10-25,1661
PO-00719,WH-02,PRD-0050,277725.6,204.21,ชิ้น,2025-06-03,2025-06-04,2025-06-05,2025-06-07,1360
PO-00720,WH-02,PRD-0087,261124.08,195.16,ชิ้น,2023-12-02,2023-12-07,2023-12-10,2026-05-18,1338
PO-00721,WH-01,PRD-0024,84304.44,120.78,ชิ้น,2023-12-20,2023-12-27,2024-01-07,2025-12-25,698
PO-00722,WH-02,PRD-0050,326391.48,203.74,ชิ้น,2025-11-30,2025-12-01,2025-12-02,2025-12-04,1602
PO-00723,WH-02,PRD-0032,25524.8,45.58,ชิ้น,2025-03-08,2025-03-09,2025-03-12,2025-03-21,560
PO-00724,WH-01,PRD-0013,12155.73,54.51,ชิ้น,2024-01-19,2024-01-20,2024-02-06,2024-03-17,223
PO-00725,WH-03,PRD-0059,3330.45,24.67,ชิ้น,2024-02-28,2024-03-05,2024-03-23,2025-07-29,135
PO-00726,WH-03,PRD-0054,100037.78,76.54,ชิ้น,2024-02-15,2024-02-19,2024-02-21,2024-08-07,1307
PO-00727,WH-02,PRD-0063,220117.8,149.74,ชิ้น,2024-05-11,2024-05-13,2024-06-02,2025-11-08,1470
PO-00728,WH-02,PRD-0020,76692.64,292.72,ชิ้น,2024-04-08,2024-04-14,2024-04-26,2025-08-03,262
PO-00729,WH-03,PRD-0023,37811.94,53.94,ชิ้น,2023-12-02,2023-12-09,2023-12-13,2026-10-27,701
PO-00730,WH-01,PRD-0064,68957.33,171.11,ชิ้น,2023-12-02,2023-12-06,2023-12-19,2026-01-26,403
PO-00731,WH-02,PRD-0096,77956.56,138.96,ชิ้น,2024-07-21,2024-07-23,2024-07-29,2025-10-14,561
PO-00732,WH-02,PRD-0003,333166.9,184.58,ชิ้น,2024-04-27,2024-04-28,2024-05-02,2024-05-03,1805
PO-00733,WH-02,PRD-0023,68558.4,47.61,ชิ้น,2023-12-02,2023-12-09,2023-12-18,2026-10-27,1440
PO-00734,WH-03,PRD-0076,38459.61,46.17,ชิ้น,2023-12-08,2023-12-10,2023-12-11,2025-12-07,833
PO-00735,WH-03,PRD-0089,169134.84,98.22,ชิ้น,2024-09-23,2024-09-26,2024-10-06,2025-01-08,1722
PO-00736,WH-01,PRD-0057,3801.36,5.64,ชิ้น,2023-12-02,2023-12-07,2023-12-23,2026-08-25,674
PO-00737,WH-03,PRD-0066,95623.12,77.24,ชิ้น,2023-12-14,2023-12-16,2023-12-20,2023-12-22,1238
PO-00738,WH-01,PRD-0003,15527.7,218.7,ชิ้น,2025-08-21,2025-08-23,2025-08-26,2025-08-27,71
PO-00739,WH-02,PRD-0088,21015.12,107.22,ชิ้น,2024-02-20,2024-02-22,2024-03-08,2025-10-17,196
PO-00740,WH-02,PRD-0064,267231.26,201.38,ชิ้น,2023-12-02,2023-12-04,2023-12-17,2026-01-26,1327
PO-00741,WH-03,PRD-0055,77994.51,55.83,ชิ้น,2024-04-01,2024-04-06,2024-04-17,2025-12-27,1397
PO-00742,WH-01,PRD-0054,47935.68,80.16,ชิ้น,2025-04-24,2025-04-28,2025-05-09,2025-10-15,598
PO-00743,WH-01,PRD-0022,454233.15,236.95,ชิ้น,2024-05-07,2024-05-08,2024-05-10,2024-05-11,1917
PO-00744,WH-02,PRD-0011,33170.4,43.36,ชิ้น,2024-04-25,2024-05-02,2024-05-22,2024-10-05,765
PO-00745,WH-01,PRD-0018,228893.31,164.79,ชิ้น,2024-06-04,2024-06-06,2024-06-11,2025-11-07,1389
PO-00746,WH-02,PRD-0076,10496.48,36.32,ชิ้น,2023-12-31,2024-01-07,2024-01-21,2025-12-30,289
PO-00747,WH-01,PRD-0028,63482.4,176.34,ชิ้น,2023-12-02,2023-12-05,2023-12-24,2026-12-01,360
PO-00748,WH-01,PRD-0052,23644.2,25.1,ชิ้น,2024-11-08,2024-11-14,2024-11-19,2025-12-12,942
PO-00749,WH-02,PRD-0083,27247.56,67.78,ชิ้น,2023-12-02,2023-12-08,2023-12-18,2028-10-26,402
PO-00750,WH-01,PRD-0086,19717.04,143.92,ชิ้น,2023-12-02,2023-12-03,2023-12-14,2026-04-01,137
PO-00751,WH-02,PRD-0085,212093.7,159.95,ชิ้น,2024-05-15,2024-05-21,2024-06-08,2025-11-09,1326
PO-00752,WH-01,PRD-0044,57308.16,127.92,ชิ้น,2024-03-20,2024-03-21,2024-03-30,2024-03-31,448
PO-00753,WH-01,PRD-0098,15759.82,113.38,ชิ้น,2023-12-05,2023-12-11,2023-12-17,2025-12-27,139
PO-00754,WH-03,PRD-0009,7765.94,35.14,ชิ้น,2023-12-02,2023-12-04,2023-12-08,2026-05-13,221
PO-00755,WH-01,PRD-0023,43969.8,54.15,ชิ้น,2023-12-02,2023-12-07,2023-12-11,2026-10-27,812
PO-00756,WH-02,PRD-0092,118759.68,103.09,ชิ้น,2023-12-29,2024-01-03,2024-01-17,2025-12-23,1152
PO-00757,WH-02,PRD-0069,81680.24,93.67,ชิ้น,2023-12-06,2023-12-07,2023-12-26,2024-10-28,872
PO-00758,WH-03,PRD-0015,32009.88,44.52,ชิ้น,2023-12-02,2023-12-07,2023-12-09,2028-06-27,719
PO-00759,WH-02,PRD-0050,146441.25,216.95,ชิ้น,2025-10-21,2025-10-22,2025-10-23,2025-10-25,675
PO-00760,WH-01,PRD-0050,277269.11,227.83,ชิ้น,2025-04-24,2025-04-25,2025-04-27,2025-04-28,1217
PO-00761,WH-02,PRD-0032,46414.44,41.59,ชิ้น,2025-01-02,2025-01-06,2025-01-11,2025-01-15,1116
PO-00762,WH-03,PRD-0052,20223.28,29.48,ชิ้น,2024-01-31,2024-02-05,2024-02-19,2025-03-05,686
PO-00763,WH-01,PRD-0093,24358.95,49.21,ชิ้น,2024-03-03,2024-03-04,2024-03-24,2025-02-04,495
PO-00764,WH-03,PRD-0019,84549.58,43.27,ชิ้น,2023-12-02,2023-12-04,2023-12-10,2028-07-16,1954
PO-00765,WH-01,PRD-0010,17345.84,40.91,ชิ้น,2024-01-03,2024-01-04,2024-01-14,2025-04-10,424
PO-00766,WH-03,PRD-0021,5708.4,10.05,ชิ้น,2023-12-02,2023-12-09,2023-12-13,2028-06-17,568
PO-00767,WH-03,PRD-0037,123526.08,118.32,ชิ้น,2025-03-15,2025-03-20,2025-03-24,2025-12-17,1044
PO-00768,WH-02,PRD-0012,432371.44,238.09,ชิ้น,2023-12-04,2023-12-11,2023-12-25,2025-12-26,1816
PO-00769,WH-03,PRD-0076,60489.48,47.78,ชิ้น,2023-12-10,2023-12-15,2024-01-01,2025-12-09,1266
PO-00770,WH-03,PRD-0013,23721.61,62.59,ชิ้น,2024-06-22,2024-06-23,2024-07-11,2024-08-19,379
PO-00771,WH-01,PRD-0003,109575.41,219.59,ชิ้น,2025-02-06,2025-02-08,2025-02-09,2025-02-12,499
PO-00772,WH-03,PRD-0095,103212.24,65.49,ชิ้น,2023-12-03,2023-12-04,2023-12-05,2024-11-15,1576
PO-00773,WH-01,PRD-0045,29311.74,18.54,ชิ้น,2023-12-23,2023-12-25,2024-01-12,2025-11-21,1581
PO-00774,WH-01,PRD-0051,137132.05,74.65,ชิ้น,2024-10-26,2024-10-27,2024-10-29,2024-10-30,1837
PO-00775,WH-02,PRD-0023,30932.0,56.24,ชิ้น,2023-12-02,2023-12-04,2023-12-22,2026-10-27,550
PO-00776,WH-01,PRD-0091,96343.95,49.03,ชิ้น,2024-05-15,2024-05-19,2024-06-08,2025-01-15,1965
PO-00777,WH-03,PRD-0022,414929.16,252.39,ชิ้น,2025-08-19,2025-08-20,2025-08-21,2025-08-23,1644
PO-00778,WH-02,PRD-0058,60087.51,52.57,ชิ้น,2023-12-02,2023-12-04,2023-12-19,2028-04-24,1143
PO-00779,WH-02,PRD-0097,125896.2,64.2,ชิ้น,2023-12-02,2023-12-04,2023-12-10,2027-05-17,1961
PO-00780,WH-01,PRD-0072,62732.8,33.8,ชิ้น,2023-12-02,2023-12-07,2023-12-20,2027-01-08,1856
PO-00781,WH-01,PRD-0087,116998.14,239.26,ชิ้น,2023-12-02,2023-12-06,2023-12-09,2026-05-18,489
PO-00782,WH-02,PRD-0065,13527.0,10.02,ชิ้น,2023-12-02,2023-12-08,2023-12-26,2028-01-23,1350
PO-00783,WH-02,PRD-0097,27785.28,67.44,ชิ้น,2023-12-02,2023-12-03,2023-12-11,2027-05-17,412
PO-00784,WH-03,PRD-0056,157682.3,233.95,ชิ้น,2024-01-26,2024-01-27,2024-01-30,2025-04-29,674
PO-00785,WH-01,PRD-0025,39494.27,28.03,ชิ้น,2024-05-10,2024-05-12,2024-05-20,2024-07-19,1409
PO-00786,WH-03,PRD-0092,36630.78,101.19,ชิ้น,2024-01-05,2024-01-12,2024-01-29,2025-12-30,362
PO-00787,WH-01,PRD-0094,42786.45,55.93,ชิ้น,2024-07-25,2024-07-31,2024-08-20,2025-11-25,765
PO-00788,WH-01,PRD-0094,56101.92,49.56,ชิ้น,2023-12-12,2023-12-16,2024-01-01,2025-04-13,1132
PO-00789,WH-02,PRD-0064,48416.92,198.43,ชิ้น,2023-12-02,2023-12-06,2023-12-27,2026-01-26,244
PO-00790,WH-02,PRD-0093,93525.0,53.75,ชิ้น,2023-12-05,2023-12-11,2023-12-29,2024-11-07,1740
PO-00791,WH-01,PRD-0067,15830.34,8.78,ชิ้น,2024-08-30,2024-09-01,2024-09-04,2025-03-16,1803
PO-00792,WH-01,PRD-0080,98759.02,98.17,ชิ้น,2025-01-24,2025-01-25,2025-01-26,2025-01-27,1006
PO-00793,WH-03,PRD-0065,2991.84,10.84,ชิ้น,2023-12-02,2023-12-07,2023-12-21,2028-01-23,276
PO-00794,WH-03,PRD-0075,53039.6,38.8,ชิ้น,2023-12-06,2023-12-09,2023-12-25,2025-12-28,1367
PO-00795,WH-03,PRD-0023,61576.01,42.97,ชิ้น,2023-12-02,2023-12-08,2023-12-13,2026-10-27,1433
PO-00796,WH-02,PRD-0090,109537.82,133.42,ชิ้น,2024-08-02,2024-08-09,2024-08-22,2025-12-22,821
PO-00797,WH-02,PRD-0069,144985.62,89.83,ชิ้น,2024-05-31,2024-06-05,2024-06-09,2025-04-23,1614
PO-00798,WH-02,PRD-0018,151064.74,156.22,ชิ้น,2024-05-07,2024-05-12,2024-05-31,2025-10-10,967
PO-00799,WH-01,PRD-0073,58206.9,77.3,ชิ้น,2024-10-05,2024-10-08,2024-10-22,2025-09-19,753
PO-00800,WH-03,PRD-0081,13609.52,200.14,ชิ้น,2024-10-02,2024-10-03,2024-10-04,2024-10-12,68
PO-00801,WH-02,PRD-0057,7457.06,5.59,ชิ้น,2023-12-02,2023-12-09,2023-12-29,2026-08-25,1334
PO-00802,WH-02,PRD-0053,119736.44,95.18,ชิ้น,2024-05-05,2024-05-06,2024-05-21,2025-09-19,1258
PO-00803,WH-03,PRD-0074,43850.73,50.93,ชิ้น,2023-12-05,2023-12-10,2023-12-30,2024-06-19,861
PO-00804,WH-02,PRD-0059,41104.58,28.27,ชิ้น,2024-02-05,2024-02-10,2024-02-22,2025-07-06,1454
PO-00805,WH-03,PRD-0088,189808.64,105.92,ชิ้น,2024-03-14,2024-03-17,2024-03-20,2025-11-09,1792
PO-00806,WH-01,PRD-0066,119728.96,70.72,ชิ้น,2025-05-01,2025-05-03,2025-05-04,2025-05-09,1693
PO-00807,WH-02,PRD-0053,42369.6,77.6,ชิ้น,2024-07-23,2024-07-28,2024-08-18,2025-12-07,546
PO-00808,WH-01,PRD-0044,130255.06,150.41,ชิ้น,2025-06-03,2025-06-06,2025-06-07,2025-06-14,866
PO-00809,WH-02,PRD-0049,128887.6,78.59,ชิ้น,2023-12-30,2024-01-02,2024-01-12,2024-07-08,1640
PO-00810,WH-01,PRD-0041,308818.4,184.7,ชิ้น,2024-05-19,2024-05-25,2024-06-11,2025-11-25,1672
PO-00811,WH-01,PRD-0051,69771.76,97.04,ชิ้น,2024-04-01,2024-04-02,2024-04-03,2024-04-05,719
PO-00812,WH-01,PRD-0052,23152.49,23.41,ชิ้น,2024-06-23,2024-06-26,2024-07-14,2025-07-27,989
PO-00813,WH-01,PRD-0078,5184.33,59.59,ชิ้น,2024-03-02,2024-03-05,2024-03-23,2024-11-29,87
PO-00814,WH-02,PRD-0033,35055.6,31.44,ชิ้น,2023-12-02,2023-12-04,2023-12-05,2026-07-08,1115
PO-00815,WH-03,PRD-0072,37778.47,30.89,ชิ้น,2023-12-02,2023-12-09,2023-12-11,2027-01-08,1223
PO-00816,WH-02,PRD-0043,43088.82,63.93,ชิ้น,2025-06-07,2025-06-12,2025-06-20,2025-12-14,674
PO-00817,WH-03,PRD-0080,147076.06,94.34,ชิ้น,2024-03-19,2024-03-20,2024-03-21,2024-03-22,1559
PO-00818,WH-01,PRD-0031,11857.0,33.4,ชิ้น,2024-03-25,2024-04-01,2024-04-13,2025-11-14,355
PO-00819,WH-01,PRD-0002,388.11,7.61,ชิ้น,2023-12-02,2023-12-08,2023-12-20,2026-01-31,51
PO-00820,WH-02,PRD-0093,88795.74,55.29,ชิ้น,2024-01-23,2024-01-28,2024-02-17,2024-12-26,1606
PO-00821,WH-03,PRD-0046,19199.2,41.2,ชิ้น,2024-12-02,2024-12-04,2024-12-06,2024-12-08,466
PO-00822,WH-03,PRD-0013,39349.92,67.38,ชิ้น,2024-06-15,2024-06-22,2024-07-07,2024-08-12,584
PO-00823,WH-03,PRD-0070,134599.14,75.66,ชิ้น,2024-09-28,2024-10-02,2024-10-17,2025-04-06,1779
PO-00824,WH-01,PRD-0073,95016.74,88.06,ชิ้น,2024-12-05,2024-12-06,2024-12-27,2025-11-19,1079
PO-00825,WH-03,PRD-0016,40457.12,39.82,ชิ้น,2024-10-26,2024-11-02,2024-11-04,2025-10-20,1016
PO-00826,WH-01,PRD-0004,51505.96,38.38,ชิ้น,2023-12-15,2023-12-18,2023-12-22,2025-12-27,1342
PO-00827,WH-01,PRD-0007,31889.55,52.71,ชิ้น,2024-10-07,2024-10-10,2024-10-15,2025-05-18,605
PO-00828,WH-03,PRD-0077,77716.53,39.43,ชิ้น,2024-08-05,2024-08-08,2024-08-19,2025-08-05,1971
PO-00829,WH-03,PRD-0055,131303.64,69.18,ชิ้น,2024-03-15,2024-03-18,2024-03-24,2025-12-10,1898
PO-00830,WH-01,PRD-0039,168385.8,204.6,ชิ้น,2024-04-09,2024-04-10,2024-04-13,2024-04-15,823
PO-00831,WH-03,PRD-0045,25790.98,20.26,ชิ้น,2024-01-01,2024-01-03,2024-01-14,2025-11-30,1273
PO-00832,WH-01,PRD-0055,29620.99,69.37,ชิ้น,2023-12-25,2023-12-26,2024-01-15,2025-09-20,427
PO-00833,WH-02,PRD-0002,4056.13,7.61,ชิ้น,2023-12-02,2023-12-08,2023-12-29,2026-01-31,533
PO-00834,WH-02,PRD-0085,164730.0,173.4,ชิ้น,2024-02-06,2024-02-10,2024-02-20,2025-08-02,950
PO-00835,WH-02,PRD-0062,50694.05,75.55,ชิ้น,2024-11-16,2024-11-23,2024-12-04,2025-09-28,671
PO-00836,WH-03,PRD-0048,30714.2,60.7,ชิ้น,2024-02-23,2024-02-25,2024-02-29,2025-10-24,506
PO-00837,WH-03,PRD-0030,28048.79,54.89,ชิ้น,2024-08-08,2024-08-15,2024-08-18,2025-06-29,511
PO-00838,WH-02,PRD-0018,134322.0,183.5,ชิ้น,2024-01-26,2024-01-27,2024-02-02,2025-06-30,732
PO-00839,WH-03,PRD-0090,19476.6,118.04,ชิ้น,2024-02-03,2024-02-07,2024-02-12,2025-06-24,165
PO-00840,WH-01,PRD-0085,277405.52,139.54,ชิ้น,2023-12-19,2023-12-25,2024-01-10,2025-06-14,1988
PO-00841,WH-03,PRD-0031,10557.54,30.78,ชิ้น,2024-03-29,2024-04-02,2024-04-08,2025-11-18,343
PO-00842,WH-02,PRD-0055,73258.89,63.87,ชิ้น,2024-03-04,2024-03-06,2024-03-26,2025-11-29,1147
PO-00843,WH-03,PRD-0045,15546.93,21.99,ชิ้น,2023-12-22,2023-12-27,2024-01-07,2025-11-20,707
PO-00844,WH-01,PRD-0022,324209.2,260.2,ชิ้น,2024-05-24,2024-05-25,2024-05-26,2024-05-28,1246
PO-00845,WH-02,PRD-0092,28758.3,111.9,ชิ้น,2024-01-03,2024-01-06,2024-01-22,2025-12-28,257
PO-00846,WH-03,PRD-0048,12871.56,57.98,ชิ้น,2023-12-16,2023-12-19,2023-12-21,2025-08-16,222
PO-00847,WH-03,PRD-0068,5515.88,37.78,ชิ้น,2024-10-03,2024-10-04,2024-10-13,2025-08-03,146
PO-00848,WH-02,PRD-0058,31322.27,46.13,ชิ้น,2023-12-02,2023-12-04,2023-12-16,2028-04-24,679
PO-00849,WH-01,PRD-0082,114246.6,146.47,ชิ้น,2023-12-02,2023-12-05,2023-12-20,2026-10-03,780
PO-00850,WH-03,PRD-0068,68586.36,43.63,ชิ้น,2024-05-01,2024-05-02,2024-05-17,2025-03-01,1572
PO-00851,WH-02,PRD-0016,51641.52,41.68,ชิ้น,2024-09-19,2024-09-23,2024-09-30,2025-09-13,1239
PO-00852,WH-02,PRD-0034,366389.1,205.26,ชิ้น,2024-01-23,2024-01-24,2024-02-04,2025-08-04,1785
PO-00853,WH-02,PRD-0030,64386.0,58.8,ชิ้น,2024-03-24,2024-03-26,2024-03-30,2025-02-12,1095
PO-00854,WH-01,PRD-0068,31400.16,34.43,ชิ้น,2025-01-08,2025-01-09,2025-01-16,2025-11-08,912
PO-00855,WH-03,PRD-0031,37240.78,33.34,ชิ้น,2024-01-17,2024-01-21,2024-01-23,2025-09-07,1117
PO-00856,WH-02,PRD-0066,75151.2,69.2,ชิ้น,2024-05-29,2024-05-30,2024-06-02,2024-06-06,1086
PO-00857,WH-02,PRD-0023,58065.14,49.97,ชิ้น,2023-12-02,2023-12-03,2023-12-13,2026-10-27,1162
PO-00858,WH-02,PRD-0072,12217.68,28.68,ชิ้น,2023-12-02,2023-12-03,2023-12-14,2027-01-08,426
PO-00859,WH-01,PRD-0024,119231.27,124.07,ชิ้น,2023-12-15,2023-12-18,2023-12-25,2025-12-20,961
PO-00860,WH-03,PRD-0042,35910.0,70.0,ชิ้น,2025-05-09,2025-05-10,2025-05-14,2025-09-13,513
PO-00861,WH-03,PRD-0066,109679.94,60.33,ชิ้น,2025-02-09,2025-02-11,2025-02-13,2025-02-17,1818
PO-00862,WH-02,PRD-0038,187465.2,102.44,ชิ้น,2024-01-15,2024-01-21,2024-02-06,2024-11-21,1830
PO-00863,WH-03,PRD-0057,5255.25,6.37,ชิ้น,2023-12-02,2023-12-07,2023-12-20,2026-08-25,825
PO-00864,WH-01,PRD-0076,26208.1,38.26,ชิ้น,2023-12-28,2024-01-01,2024-01-06,2025-12-27,685
PO-00865,WH-03,PRD-0076,47486.76,38.67,ชิ้น,2023-12-14,2023-12-20,2024-01-03,2025-12-13,1228
PO-00866,WH-02,PRD-0034,29687.13,189.09,ชิ้น,2024-04-27,2024-05-02,2024-05-03,2025-11-07,157
PO-00867,WH-01,PRD-0089,26055.81,93.39,ชิ้น,2025-08-02,2025-08-07,2025-08-18,2025-11-17,279
PO-00868,WH-01,PRD-0062,78478.4,63.7,ชิ้น,2024-03-30,2024-04-06,2024-04-17,2025-02-09,1232
PO-00869,WH-01,PRD-0021,12980.4,8.7,ชิ้น,2023-12-02,2023-12-07,2023-12-21,2028-06-17,1492
PO-00870,WH-03,PRD-0085,115134.32,178.78,ชิ้น,2024-01-14,2024-01-20,2024-01-30,2025-07-10,644
PO-00871,WH-02,PRD-0050,355665.51,228.43,ชิ้น,2025-05-14,2025-05-15,2025-05-17,2025-05-18,1557
PO-00872,WH-02,PRD-0075,35815.54,37.82,ชิ้น,2023-12-07,2023-12-14,2023-12-30,2025-12-29,947
PO-00873,WH-03,PRD-0043,93488.64,62.16,ชิ้น,2025-05-17,2025-05-19,2025-06-05,2025-11-23,1504
PO-00874,WH-01,PRD-0095,132858.75,74.85,ชิ้น,2024-03-02,2024-03-04,2024-03-07,2025-02-13,1775
PO-00875,WH-03,PRD-0057,6934.65,5.57,ชิ้น,2023-12-02,2023-12-07,2023-12-27,2026-08-25,1245
PO-00876,WH-03,PRD-0085,295081.38,165.59,ชิ้น,2023-12-20,2023-12-27,2024-01-01,2025-06-15,1782
PO-00877,WH-03,PRD-0039,240193.68,207.78,ชิ้น,2025-08-16,2025-08-18,2025-08-19,2025-08-22,1156
PO-00878,WH-01,PRD-0060,346913.42,178.27,ชิ้น,2024-05-03,2024-05-06,2024-05-17,2025-09-10,1946
PO-00879,WH-02,PRD-0013,118010.49,70.37,ชิ้น,2025-02-09,2025-02-13,2025-02-19,2025-04-08,1677
PO-00880,WH-02,PRD-0067,8284.19,7.39,ชิ้น,2024-06-05,2024-06-11,2024-06-18,2024-12-20,1121
PO-00881,WH-01,PRD-0082,65359.55,136.45,ชิ้น,2023-12-02,2023-12-05,2023-12-19,2026-10-03,479
PO-00882,WH-01,PRD-0069,142648.18,87.14,ชิ้น,2024-04-05,2024-04-10,2024-04-26,2025-02-26,1637
PO-00883,WH-01,PRD-0069,69422.25,113.25,ชิ้น,2024-05-22,2024-05-27,2024-05-28,2025-04-14,613
PO-00884,WH-03,PRD-0003,342614.04,204.18,ชิ้น,2025-12-08,2025-12-09,2025-12-10,2025-12-14,1678
PO-00885,WH-02,PRD-0057,5982.66,4.86,ชิ้น,2023-12-02,2023-12-05,2023-12-10,2026-08-25,1231
PO-00886,WH-02,PRD-0072,57648.81,29.67,ชิ้น,2023-12-02,2023-12-04,2023-12-12,2027-01-08,1943
PO-00887,WH-01,PRD-0048,86532.72,64.77,ชิ้น,2024-02-20,2024-02-26,2024-03-14,2025-10-21,1336
PO-00888,WH-01,PRD-0069,169851.55,106.49,ชิ้น,2024-12-19,2024-12-20,2024-12-31,2025-11-11,1595
PO-00889,WH-01,PRD-0025,38684.52,27.09,ชิ้น,2024-04-04,2024-04-05,2024-04-24,2024-06-13,1428
PO-00890,WH-03,PRD-0031,5367.6,25.2,ชิ้น,2024-04-16,2024-04-18,2024-05-07,2025-12-06,213
PO-00891,WH-02,PRD-0061,88825.75,273.31,ชิ้น,2024-10-19,2024-10-20,2024-10-21,2024-10-22,325
PO-00892,WH-03,PRD-0032,34889.4,37.8,ชิ้น,2024-01-31,2024-02-03,2024-02-12,2024-02-13,923
PO-00893,WH-03,PRD-0013,83808.78,55.21,ชิ้น,2024-09-17,2024-09-20,2024-09-22,2024-11-14,1518
PO-00894,WH-02,PRD-0018,88460.68,182.77,ชิ้น,2024-01-23,2024-01-27,2024-01-30,2025-06-27,484
PO-00895,WH-03,PRD-0044,256247.38,152.71,ชิ้น,2025-04-23,2025-04-24,2025-05-01,2025-05-04,1678
PO-00896,WH-02,PRD-0097,26325.6,78.35,ชิ้น,2023-12-02,2023-12-03,2023-12-10,2027-05-17,336
PO-00897,WH-02,PRD-0089,126164.99,115.43,ชิ้น,2025-01-15,2025-01-20,2025-01-28,2025-05-02,1093
PO-00898,WH-02,PRD-0027,18966.0,34.8,ชิ้น,2023-12-05,2023-12-11,2023-12-12,2025-11-15,545
PO-00899,WH-02,PRD-0081,204224.5,175.3,ชิ้น,2025-02-14,2025-02-15,2025-02-21,2025-02-24,1165
PO-00900,WH-02,PRD-0082,138111.48,142.09,ชิ้น,2023-12-02,2023-12-03,2023-12-24,2026-10-03,972
PO-00901,WH-02,PRD-0043,101308.8,58.56,ชิ้น,2025-04-14,2025-04-19,2025-04-25,2025-10-21,1730
PO-00902,WH-02,PRD-0046,89634.59,53.77,ชิ้น,2024-03-14,2024-03-16,2024-03-18,2024-03-20,1667
PO-00903,WH-02,PRD-0032,65376.0,45.4,ชิ้น,2025-10-07,2025-10-09,2025-10-18,2025-10-20,1440
PO-00904,WH-02,PRD-0031,27932.85,26.73,ชิ้น,2023-12-09,2023-12-16,2023-12-22,2025-07-30,1045
PO-00905,WH-03,PRD-0070,70940.1,77.7,ชิ้น,2024-12-23,2024-12-27,2024-12-28,2025-07-01,913
PO-00906,WH-01,PRD-0044,82887.96,126.74,ชิ้น,2024-02-24,2024-02-26,2024-03-02,2024-03-06,654
PO-00907,WH-01,PRD-0033,65370.62,37.94,ชิ้น,2023-12-02,2023-12-06,2023-12-09,2026-07-08,1723
PO-00908,WH-01,PRD-0005,85129.2,64.2,ชิ้น,2024-07-25,2024-07-28,2024-08-18,2025-10-02,1326
PO-00909,WH-02,PRD-0027,40694.46,35.51,ชิ้น,2024-01-11,2024-01-14,2024-01-28,2025-12-22,1146
PO-00910,WH-01,PRD-0034,169889.94,208.71,ชิ้น,2023-12-11,2023-12-13,2023-12-31,2025-06-22,814
PO-00911,WH-01,PRD-0070,22020.18,67.34,ชิ้น,2024-07-08,2024-07-09,2024-07-18,2025-01-14,327
PO-00912,WH-02,PRD-0019,36559.98,40.22,ชิ้น,2023-12-02,2023-12-04,2023-12-21,2028-07-16,909
PO-00913,WH-02,PRD-0014,101981.37,75.71,ชิ้น,2024-01-05,2024-01-09,2024-01-13,2025-11-05,1347
PO-00914,WH-03,PRD-0068,21065.2,40.51,ชิ้น,2025-01-11,2025-01-13,2025-01-14,2025-11-11,520
PO-00915,WH-02,PRD-0074,68442.06,55.78,ชิ้น,2025-02-02,2025-02-06,2025-02-19,2025-08-18,1227
PO-00916,WH-03,PRD-0034,324409.98,203.01,ชิ้น,2024-05-18,2024-05-25,2024-06-14,2025-11-28,1598
PO-00917,WH-03,PRD-0081,304331.52,157.44,ชิ้น,2024-05-27,2024-05-28,2024-06-02,2024-06-06,1933
PO-00918,WH-03,PRD-0079,20188.0,20.6,ชิ้น,2023-12-02,2023-12-09,2023-12-20,2027-10-18,980
PO-00919,WH-02,PRD-0097,21510.9,77.1,ชิ้น,2023-12-02,2023-12-04,2023-12-15,2027-05-17,279
PO-00920,WH-03,PRD-0069,184757.64,98.38,ชิ้น,2025-02-07,2025-02-11,2025-02-15,2025-12-31,1878
PO-00921,WH-02,PRD-0059,45510.15,24.35,ชิ้น,2024-05-14,2024-05-18,2024-06-05,2025-10-13,1869
PO-00922,WH-01,PRD-0072,44538.75,26.75,ชิ้น,2023-12-02,2023-12-06,2023-12-15,2027-01-08,1665
PO-00923,WH-03,PRD-0100,347141.9,214.55,ชิ้น,2024-06-26,2024-06-29,2024-07-03,2024-07-09,1618
PO-00924,WH-03,PRD-0076,67500.18,42.03,ชิ้น,2023-12-04,2023-12-09,2023-12-25,2025-12-03,1606
PO-00925,WH-03,PRD-0027,31736.32,31.36,ชิ้น,2024-01-18,2024-01-21,2024-02-07,2025-12-29,1012
PO-00926,WH-03,PRD-0029,23064.4,43.6,ชิ้น,2024-09-17,2024-09-24,2024-10-10,2024-12-17,529
PO-00927,WH-01,PRD-0058,80163.28,45.86,ชิ้น,2023-12-02,2023-12-04,2023-12-05,2028-04-24,1748
PO-00928,WH-01,PRD-0078,80546.75,60.79,ชิ้น,2025-03-28,2025-03-31,2025-04-07,2025-12-25,1325
PO-00929,WH-03,PRD-0066,122778.4,66.8,ชิ้น,2023-12-25,2023-12-26,2023-12-31,2024-01-02,1838
