stock_movement_id,po_id,receive_date,transfer_date,store_id,warehouse_id,qty
SM-01585,PO-02077,2023-12-11,2023-12-15,STR-002,WH-01,195
SM-01586,PO-00791,2024-09-05,2024-09-08,STR-002,WH-01,184
SM-01587,PO-00589,2024-01-10,2024-01-11,STR-008,WH-01,145
SM-01588,PO-00937,2024-05-13,2024-05-16,STR-003,WH-01,16
SM-01589,PO-00662,2024-01-15,2024-01-17,STR-004,WH-03,110
SM-01590,PO-00530,2024-08-18,2024-08-19,STR-008,WH-03,128
SM-01591,PO-01674,2024-06-30,2024-07-01,STR-005,WH-02,180
SM-01592,PO-01134,2025-04-01,2025-04-05,STR-001,WH-03,96
SM-01593,PO-01502,2025-06-25,2025-06-25,STR-002,WH-03,151
SM-01594,PO-01548,2024-01-29,2024-01-30,STR-004,WH-03,41
SM-01595,PO-00066,2024-12-14,2024-12-16,STR-006,WH-03,191
SM-01596,PO-00538,2024-02-16,2024-02-21,STR-009,WH-03,51
SM-01597,PO-00156,2024-06-06,2024-06-09,STR-008,WH-02,183
SM-01598,PO-01387,2024-06-11,2024-06-13,STR-010,WH-03,144
SM-01599,PO-00553,2023-12-24,2023-12-28,STR-008,WH-03,133
SM-01600,PO-01118,2024-01-09,2024-01-14,STR-003,WH-03,63
SM-01601,PO-01304,2023-12-26,2023-12-28,STR-005,WH-03,173
SM-01602,PO-01872,2024-06-14,2024-06-16,STR-004,WH-03,193
SM-01603,PO-01805,2025-06-16,2025-06-21,STR-009,WH-01,117
SM-01604,PO-02370,2023-12-12,2023-12-15,STR-003,WH-03,40
SM-01605,PO-00169,2024-01-03,2024-01-07,STR-001,WH-02,10
SM-01606,PO-02006,2024-08-21,2024-08-22,STR-008,WH-01,75
SM-01607,PO-00794,2023-12-27,2024-01-01,STR-005,WH-03,108
SM-01608,PO-02332,2023-12-15,2023-12-17,STR-007,WH-02,137
SM-01609,PO-00280,2024-01-07,2024-01-11,STR-006,WH-02,73
SM-01610,PO-00457,2024-08-04,2024-08-06,STR-001,WH-02,11
SM-01611,PO-02296,2024-06-01,2024-06-03,STR-010,WH-03,26
SM-01612,PO-02278,2024-05-21,2024-05-22,STR-008,WH-01,180
SM-01613,PO-02328,2024-07-28,2024-08-01,STR-006,WH-02,63
SM-01614,PO-00955,2024-09-01,2024-09-03,STR-008,WH-02,36
SM-01615,PO-00534,2025-05-12,2025-05-14,STR-010,WH-03,80
SM-01616,PO-00351,2024-06-13,2024-06-16,STR-005,WH-01,23
SM-01617,PO-00655,2024-09-18,2024-09-18,STR-008,WH-02,165
SM-01618,PO-00110,2024-01-18,2024-01-22,STR-009,WH-02,149
SM-01619,PO-00076,2025-02-06,2025-02-06,STR-001,WH-03,130
SM-01620,PO-00618,2024-11-21,2024-11-26,STR-003,WH-01,177
SM-01621,PO-01957,2024-05-29,2024-05-30,STR-002,WH-03,143
SM-01622,PO-02394,2025-02-26,2025-02-28,STR-005,WH-01,72
SM-01623,PO-02443,2025-10-10,2025-10-10,STR-006,WH-03,19
SM-01624,PO-00539,2025-12-21,2025-12-22,STR-004,WH-02,93
SM-01625,PO-02114,2024-05-14,2024-05-15,STR-008,WH-03,127
SM-01626,PO-01478,2024-11-02,2024-11-03,STR-008,WH-02,60
SM-01627,PO-00686,2024-01-15,2024-01-20,STR-004,WH-03,144
SM-01628,PO-02206,2024-06-30,2024-07-01,STR-001,WH-02,164
SM-01629,PO-01160,2024-01-12,2024-01-15,STR-002,WH-03,13
SM-01630,PO-00694,2024-09-09,2024-09-11,STR-005,WH-02,16
SM-01631,PO-00193,2023-12-23,2023-12-28,STR-008,WH-01,118
SM-01632,PO-02022,2024-01-26,2024-01-30,STR-006,WH-03,93
SM-01633,PO-01396,2023-12-23,2023-12-24,STR-009,WH-03,160
SM-01634,PO-01388,2024-07-04,2024-07-07,STR-010,WH-02,95
SM-01635,PO-00177,2024-03-16,2024-03-20,STR-005,WH-02,55
SM-01636,PO-01017,2024-09-08,2024-09-13,STR-007,WH-03,84
SM-01637,PO-01612,2024-06-23,2024-06-25,STR-003,WH-01,138
SM-01638,PO-01759,2023-12-22,2023-12-27,STR-006,WH-02,41
SM-01639,PO-01180,2024-07-15,2024-07-18,STR-003,WH-03,67
SM-01640,PO-02267,2025-12-30,2025-12-30,STR-005,WH-01,21
SM-01641,PO-01062,2023-12-13,2023-12-14,STR-007,WH-02,134
SM-01642,PO-01582,2024-04-13,2024-04-15,STR-005,WH-02,85
SM-01643,PO-02478,2024-04-21,2024-04-24,STR-004,WH-01,37
SM-01644,PO-01744,2023-12-22,2023-12-25,STR-007,WH-02,18
SM-01645,PO-01809,2024-09-03,2024-09-08,STR-009,WH-01,182
SM-01646,PO-01719,2023-12-25,2023-12-28,STR-010,WH-02,146
SM-01647,PO-01289,2023-12-15,2023-12-20,STR-008,WH-02,29
SM-01648,PO-00353,2025-01-05,2025-01-09,STR-001,WH-02,127
SM-01649,PO-00620,2023-12-16,2023-12-17,STR-007,WH-03,139
SM-01650,PO-01834,2025-04-29,2025-05-04,STR-010,WH-02,125
SM-01651,PO-02204,2023-12-06,2023-12-08,STR-010,WH-03,126
SM-01652,PO-01937,2025-04-02,2025-04-04,STR-001,WH-02,81
SM-01653,PO-02356,2024-10-01,2024-10-02,STR-004,WH-02,199
SM-01654,PO-01090,2024-05-25,2024-05-25,STR-006,WH-03,143
SM-01655,PO-00604,2024-04-05,2024-04-09,STR-005,WH-02,79
SM-01656,PO-00060,2024-08-02,2024-08-03,STR-005,WH-01,84
SM-01657,PO-00161,2025-05-03,2025-05-08,STR-008,WH-01,61
SM-01658,PO-01594,2024-01-16,2024-01-21,STR-006,WH-03,124
SM-01659,PO-01529,2023-12-13,2023-12-15,STR-007,WH-01,120
SM-01660,PO-02415,2024-05-29,2024-05-31,STR-003,WH-01,181
SM-01661,PO-00652,2024-01-10,2024-01-13,STR-008,WH-02,137
SM-01662,PO-00483,2024-06-26,2024-06-30,STR-003,WH-03,133
SM-01663,PO-00757,2023-12-26,2023-12-28,STR-002,WH-02,11
SM-01664,PO-00111,2024-12-29,2025-01-02,STR-009,WH-02,178
SM-01665,PO-02073,2025-02-22,2025-02-24,STR-010,WH-03,39
SM-01666,PO-01505,2023-12-12,2023-12-15,STR-004,WH-03,33
SM-01667,PO-01395,2024-01-18,2024-01-19,STR-007,WH-02,11
SM-01668,PO-02378,2023-12-16,2023-12-17,STR-009,WH-01,31
SM-01669,PO-02012,2023-12-12,2023-12-16,STR-009,WH-02,177
SM-01670,PO-02482,2023-12-21,2023-12-23,STR-001,WH-02,17
SM-01671,PO-00829,2024-03-24,2024-03-26,STR-005,WH-03,173
SM-01672,PO-01662,2023-12-18,2023-12-20,STR-006,WH-02,42
SM-01673,PO-02410,2024-08-16,2024-08-20,STR-009,WH-02,197
SM-01674,PO-02196,2023-12-12,2023-12-17,STR-005,WH-02,123
SM-01675,PO-01808,2024-11-02,2024-11-06,STR-001,WH-02,21
SM-01676,PO-01746,2023-12-21,2023-12-25,STR-001,WH-03,79
SM-01677,PO-01546,2024-03-24,2024-03-26,STR-002,WH-02,73
SM-01678,PO-01824,2024-03-23,2024-03-26,STR-001,WH-03,197
SM-01679,PO-02422,2024-01-15,2024-01-16,STR-002,WH-02,89
SM-01680,PO-01163,2024-04-05,2024-04-10,STR-004,WH-01,122
SM-01681,PO-00338,2023-12-08,2023-12-13,STR-007,WH-03,189
SM-01682,PO-01878,2024-03-17,2024-03-18,STR-007,WH-03,101
SM-01683,PO-01958,2024-03-27,2024-03-28,STR-008,WH-02,199
SM-01684,PO-01332,2024-10-15,2024-10-20,STR-005,WH-02,121
SM-01685,PO-01758,2024-03-23,2024-03-23,STR-002,WH-03,84
SM-01686,PO-02209,2024-07-09,2024-07-10,STR-008,WH-02,80
SM-01687,PO-00698,2024-01-21,2024-01-24,STR-008,WH-02,69
SM-01688,PO-00261,2024-02-22,2024-02-27,STR-005,WH-02,138
SM-01689,PO-02051,2024-12-14,2024-12-14,STR-008,WH-03,63
SM-01690,PO-01058,2024-08-04,2024-08-05,STR-010,WH-01,172
SM-01691,PO-00660,2024-01-19,2024-01-21,STR-003,WH-01,157
SM-01692,PO-02398,2023-12-24,2023-12-25,STR-009,WH-02,90
SM-01693,PO-02307,2024-08-19,2024-08-23,STR-001,WH-02,188
SM-01694,PO-00504,2025-04-11,2025-04-12,STR-004,WH-03,84
SM-01695,PO-01119,2024-01-15,2024-01-18,STR-009,WH-01,117
SM-01696,PO-01858,2024-03-03,2024-03-03,STR-008,WH-01,180
SM-01697,PO-01090,2024-05-25,2024-05-25,STR-002,WH-03,176
SM-01698,PO-01556,2024-09-24,2024-09-27,STR-007,WH-03,90
SM-01699,PO-01711,2023-12-27,2023-12-29,STR-009,WH-03,83
SM-01700,PO-00347,2025-04-16,2025-04-19,STR-002,WH-01,104
SM-01701,PO-01803,2023-12-15,2023-12-19,STR-007,WH-01,112
SM-01702,PO-01526,2025-02-13,2025-02-15,STR-008,WH-01,108
SM-01703,PO-01642,2024-07-07,2024-07-11,STR-005,WH-01,21
SM-01704,PO-02303,2023-12-18,2023-12-19,STR-006,WH-02,138
SM-01705,PO-01401,2024-04-08,2024-04-12,STR-003,WH-02,89
SM-01706,PO-01350,2023-12-28,2023-12-29,STR-006,WH-02,135
SM-01707,PO-01490,2024-12-10,2024-12-10,STR-001,WH-02,169
SM-01708,PO-02201,2024-02-07,2024-02-12,STR-009,WH-02,44
SM-01709,PO-02431,2024-03-20,2024-03-20,STR-009,WH-01,46
SM-01710,PO-01918,2024-04-10,2024-04-11,STR-006,WH-01,46
SM-01711,PO-00683,2024-10-14,2024-10-15,STR-001,WH-02,185
SM-01712,PO-02270,2025-01-19,2025-01-20,STR-006,WH-03,116
SM-01713,PO-02488,2024-05-29,2024-05-29,STR-003,WH-01,129
SM-01714,PO-00951,2023-12-18,2023-12-21,STR-009,WH-01,18
SM-01715,PO-00253,2023-12-16,2023-12-18,STR-007,WH-01,88
SM-01716,PO-01700,2024-10-14,2024-10-19,STR-007,WH-01,19
SM-01717,PO-01007,2025-08-30,2025-09-02,STR-003,WH-01,73
SM-01718,PO-00228,2023-12-30,2024-01-04,STR-004,WH-01,188
SM-01719,PO-00778,2023-12-19,2023-12-21,STR-010,WH-02,15
SM-01720,PO-00324,2025-05-10,2025-05-11,STR-002,WH-03,77
SM-01721,PO-00088,2024-05-05,2024-05-08,STR-007,WH-03,138
SM-01722,PO-02179,2023-12-21,2023-12-26,STR-006,WH-03,137
SM-01723,PO-01310,2024-01-22,2024-01-25,STR-006,WH-01,101
SM-01724,PO-00629,2023-12-25,2023-12-26,STR-010,WH-03,97
SM-01725,PO-00307,2025-04-08,2025-04-12,STR-005,WH-01,165
SM-01726,PO-01874,2024-03-05,2024-03-05,STR-005,WH-03,191
SM-01727,PO-02144,2023-12-17,2023-12-18,STR-004,WH-01,125
SM-01728,PO-02343,2024-12-04,2024-12-09,STR-009,WH-03,126
SM-01729,PO-00365,2023-12-10,2023-12-13,STR-004,WH-01,111
SM-01730,PO-01738,2023-12-30,2024-01-01,STR-010,WH-01,178
SM-01731,PO-00833,2023-12-31,2024-01-05,STR-009,WH-02,100
SM-01732,PO-02201,2024-02-08,2024-02-11,STR-007,WH-02,27
SM-01733,PO-01901,2023-12-20,2023-12-23,STR-009,WH-03,184
SM-01734,PO-01586,2024-01-02,2024-01-03,STR-001,WH-01,163
SM-01735,PO-02389,2024-08-10,2024-08-11,STR-002,WH-03,43
SM-01736,PO-01081,2023-12-20,2023-12-23,STR-007,WH-03,172
SM-01737,PO-01928,2023-12-30,2024-01-01,STR-007,WH-02,161
SM-01738,PO-00803,2024-01-01,2024-01-06,STR-007,WH-03,82
SM-01739,PO-00563,2023-12-15,2023-12-18,STR-007,WH-02,39
SM-01740,PO-01988,2024-03-25,2024-03-27,STR-010,WH-01,121
SM-01741,PO-01972,2024-02-27,2024-03-03,STR-010,WH-03,22
SM-01742,PO-00371,2023-12-09,2023-12-13,STR-001,WH-02,29
SM-01743,PO-02486,2024-11-17,2024-11-22,STR-001,WH-03,90
SM-01744,PO-00522,2024-01-06,2024-01-11,STR-001,WH-01,179
SM-01745,PO-01861,2023-12-07,2023-12-09,STR-003,WH-03,41
SM-01746,PO-01497,2023-12-27,2023-12-28,STR-002,WH-02,172
SM-01747,PO-01123,2024-01-16,2024-01-20,STR-006,WH-03,53
SM-01748,PO-01249,2024-01-19,2024-01-21,STR-005,WH-02,48
SM-01749,PO-00147,2024-01-08,2024-01-11,STR-002,WH-03,118
SM-01750,PO-01672,2024-09-30,2024-10-02,STR-004,WH-03,164
SM-01751,PO-00869,2023-12-21,2023-12-26,STR-006,WH-01,49
SM-01752,PO-01180,2024-07-17,2024-07-19,STR-004,WH-03,108
SM-01753,PO-00526,2024-09-06,2024-09-11,STR-006,WH-03,33
SM-01754,PO-01133,2024-06-06,2024-06-07,STR-001,WH-03,174
SM-01755,PO-02026,2023-12-20,2023-12-25,STR-006,WH-03,144
SM-01756,PO-01163,2024-04-06,2024-04-09,STR-002,WH-01,50
SM-01757,PO-00252,2023-12-29,2024-01-03,STR-003,WH-01,86
SM-01758,PO-00777,2025-08-21,2025-08-22,STR-006,WH-03,81
SM-01759,PO-01512,2024-01-25,2024-01-30,STR-001,WH-03,64
SM-01760,PO-01011,2024-02-02,2024-02-02,STR-003,WH-02,159
SM-01761,PO-02315,2024-01-02,2024-01-03,STR-010,WH-02,45
SM-01762,PO-01086,2024-03-03,2024-03-06,STR-005,WH-02,61
SM-01763,PO-00353,2025-01-06,2025-01-07,STR-001,WH-02,129
SM-01764,PO-01984,2023-12-31,2024-01-05,STR-002,WH-03,54
SM-01765,PO-00966,2023-12-10,2023-12-12,STR-006,WH-03,43
SM-01766,PO-02003,2024-09-03,2024-09-05,STR-008,WH-03,135
SM-01767,PO-01787,2024-11-19,2024-11-22,STR-006,WH-02,122
SM-01768,PO-01630,2024-02-05,2024-02-07,STR-002,WH-02,123
SM-01769,PO-01463,2025-01-27,2025-01-30,STR-008,WH-02,92
SM-01770,PO-01270,2024-01-22,2024-01-25,STR-009,WH-02,129
SM-01771,PO-00399,2025-11-26,2025-11-26,STR-003,WH-02,119
SM-01772,PO-00434,2025-06-30,2025-07-02,STR-006,WH-01,158
SM-01773,PO-00890,2024-05-09,2024-05-11,STR-010,WH-03,165
SM-01774,PO-01091,2025-02-24,2025-02-25,STR-003,WH-01,45
SM-01775,PO-00283,2024-01-14,2024-01-15,STR-006,WH-03,63
SM-01776,PO-01044,2024-01-17,2024-01-19,STR-004,WH-03,155
SM-01777,PO-00208,2024-06-03,2024-06-07,STR-007,WH-01,168
SM-01778,PO-02211,2023-12-07,2023-12-10,STR-010,WH-02,139
SM-01779,PO-00742,2025-05-10,2025-05-14,STR-005,WH-01,58
SM-01780,PO-00882,2024-04-26,2024-04-28,STR-010,WH-01,164
SM-01781,PO-02473,2024-02-23,2024-02-27,STR-001,WH-03,24
SM-01782,PO-02460,2024-04-03,2024-04-07,STR-002,WH-02,98
SM-01783,PO-02456,2023-12-12,2023-12-15,STR-004,WH-01,90
SM-01784,PO-01893,2023-12-09,2023-12-11,STR-002,WH-03,31
SM-01785,PO-00367,2025-06-07,2025-06-09,STR-007,WH-01,55
SM-01786,PO-00138,2024-06-24,2024-06-27,STR-007,WH-03,163
SM-01787,PO-00364,2024-05-05,2024-05-08,STR-001,WH-03,74
SM-01788,PO-00777,2025-08-22,2025-08-22,STR-007,WH-03,110
SM-01789,PO-01094,2023-12-25,2023-12-27,STR-005,WH-02,51
SM-01790,PO-02308,2023-12-24,2023-12-25,STR-007,WH-02,74
SM-01791,PO-00604,2024-04-07,2024-04-08,STR-003,WH-02,90
SM-01792,PO-00231,2023-12-12,2023-12-14,STR-008,WH-03,52
SM-01793,PO-01809,2024-09-03,2024-09-08,STR-007,WH-01,71
SM-01794,PO-01308,2024-01-06,2024-01-11,STR-003,WH-01,22
SM-01795,PO-02078,2023-12-23,2023-12-26,STR-008,WH-03,181
SM-01796,PO-01976,2024-01-31,2024-02-05,STR-002,WH-02,65
SM-01797,PO-00772,2023-12-06,2023-12-08,STR-009,WH-03,20
SM-01798,PO-00059,2024-01-14,2024-01-15,STR-001,WH-02,25
SM-01799,PO-01733,2025-02-15,2025-02-17,STR-004,WH-02,97
SM-01800,PO-02108,2025-06-18,2025-06-22,STR-007,WH-02,124
SM-01801,PO-01355,2025-05-10,2025-05-10,STR-005,WH-02,151
SM-01802,PO-01693,2024-04-05,2024-04-07,STR-002,WH-01,151
SM-01803,PO-01266,2024-02-03,2024-02-04,STR-008,WH-03,71
SM-01804,PO-01185,2023-12-31,2024-01-02,STR-005,WH-02,66
SM-01805,PO-00753,2023-12-18,2023-12-21,STR-005,WH-01,115
SM-01806,PO-02165,2024-01-31,2024-02-03,STR-005,WH-02,85
SM-01807,PO-01683,2024-06-14,2024-06-15,STR-004,WH-03,129
SM-01808,PO-01281,2023-12-25,2023-12-28,STR-008,WH-02,27
SM-01809,PO-02109,2024-04-30,2024-05-04,STR-006,WH-03,111
SM-01810,PO-02331,2024-11-02,2024-11-07,STR-007,WH-01,102
SM-01811,PO-02376,2023-12-24,2023-12-28,STR-007,WH-03,13
SM-01812,PO-00172,2023-12-29,2023-12-31,STR-004,WH-03,124
SM-01813,PO-01290,2025-02-14,2025-02-19,STR-003,WH-02,111
SM-01814,PO-01115,2025-02-20,2025-02-22,STR-009,WH-01,32
SM-01815,PO-00036,2023-12-13,2023-12-15,STR-010,WH-03,42
SM-01816,PO-01336,2024-03-09,2024-03-12,STR-002,WH-01,96
SM-01817,PO-01447,2025-11-08,2025-11-08,STR-008,WH-01,194
SM-01818,PO-00811,2024-04-05,2024-04-05,STR-008,WH-01,68
SM-01819,PO-01986,2023-12-21,2023-12-22,STR-007,WH-02,79
SM-01820,PO-00288,2024-04-06,2024-04-07,STR-005,WH-02,88
SM-01821,PO-00877,2025-08-19,2025-08-21,STR-001,WH-03,130
SM-01822,PO-00190,2023-12-15,2023-12-17,STR-009,WH-03,134
SM-01823,PO-00636,2024-01-26,2024-01-31,STR-003,WH-02,46
SM-01824,PO-00500,2023-12-31,2024-01-02,STR-001,WH-03,102
SM-01825,PO-00609,2024-04-16,2024-04-18,STR-005,WH-03,165
SM-01826,PO-00626,2023-12-30,2024-01-02,STR-003,WH-01,18
SM-01827,PO-00357,2024-11-03,2024-11-07,STR-005,WH-02,44
SM-01828,PO-02282,2024-06-25,2024-06-29,STR-005,WH-01,120
SM-01829,PO-02424,2024-04-10,2024-04-15,STR-006,WH-02,23
SM-01830,PO-02236,2023-12-30,2024-01-01,STR-008,WH-01,178
SM-01831,PO-01205,2025-02-12,2025-02-13,STR-008,WH-02,185
SM-01832,PO-00099,2024-12-02,2024-12-07,STR-001,WH-02,49
SM-01833,PO-01273,2024-05-19,2024-05-23,STR-005,WH-01,110
SM-01834,PO-01546,2024-03-24,2024-03-29,STR-010,WH-02,66
SM-01835,PO-01768,2023-12-11,2023-12-16,STR-001,WH-03,172
SM-01836,PO-01267,2023-12-15,2023-12-19,STR-004,WH-02,139
SM-01837,PO-00651,2024-05-28,2024-05-29,STR-006,WH-03,145
SM-01838,PO-01340,2023-12-19,2023-12-21,STR-006,WH-03,95
SM-01839,PO-01750,2025-07-25,2025-07-25,STR-003,WH-03,33
SM-01840,PO-01545,2025-03-14,2025-03-14,STR-007,WH-03,63
SM-01841,PO-00585,2024-05-07,2024-05-09,STR-006,WH-02,134
SM-01842,PO-01004,2024-01-06,2024-01-10,STR-005,WH-03,148
SM-01843,PO-02482,2023-12-20,2023-12-21,STR-003,WH-02,196
SM-01844,PO-01108,2024-06-19,2024-06-21,STR-008,WH-01,182
SM-01845,PO-00987,2024-04-23,2024-04-26,STR-005,WH-03,120
SM-01846,PO-01705,2024-06-25,2024-06-26,STR-007,WH-02,100
SM-01847,PO-00411,2024-12-01,2024-12-05,STR-005,WH-03,32
SM-01848,PO-02240,2024-02-07,2024-02-12,STR-001,WH-02,111
SM-01849,PO-00692,2024-07-07,2024-07-11,STR-009,WH-01,199
SM-01850,PO-02130,2024-04-20,2024-04-25,STR-009,WH-01,53
SM-01851,PO-01114,2023-12-20,2023-12-23,STR-005,WH-01,14
SM-01852,PO-01007,2025-08-31,2025-09-01,STR-010,WH-01,143
SM-01853,PO-01750,2025-07-25,2025-07-25,STR-010,WH-03,63
SM-01854,PO-00356,2023-12-10,2023-12-13,STR-004,WH-02,79
SM-01855,PO-00193,2023-12-23,2023-12-25,STR-009,WH-01,188
SM-01856,PO-00964,2025-08-14,2025-08-14,STR-002,WH-02,149
SM-01857,PO-00114,2024-01-19,2024-01-24,STR-002,WH-03,199
SM-01858,PO-00781,2023-12-10,2023-12-14,STR-005,WH-01,159
SM-01859,PO-00280,2024-01-08,2024-01-10,STR-003,WH-02,136
SM-01860,PO-02023,2023-12-18,2023-12-23,STR-010,WH-02,151
SM-01861,PO-00010,2023-12-18,2023-12-20,STR-002,WH-01,50
SM-01862,PO-00114,2024-01-19,2024-01-21,STR-002,WH-03,34
SM-01863,PO-02053,2024-08-29,2024-08-30,STR-006,WH-02,11
SM-01864,PO-00628,2024-08-22,2024-08-22,STR-004,WH-03,103
SM-01865,PO-00623,2023-12-24,2023-12-26,STR-004,WH-01,72
SM-01866,PO-01618,2024-04-28,2024-04-29,STR-004,WH-02,84
SM-01867,PO-00020,2025-01-04,2025-01-06,STR-010,WH-03,30
SM-01868,PO-00688,2023-12-11,2023-12-13,STR-008,WH-03,72
SM-01869,PO-00501,2024-09-02,2024-09-06,STR-009,WH-01,133
SM-01870,PO-00768,2023-12-25,2023-12-27,STR-001,WH-02,169
SM-01871,PO-01425,2023-12-07,2023-12-09,STR-010,WH-02,35
SM-01872,PO-01870,2023-12-26,2023-12-29,STR-008,WH-02,112
SM-01873,PO-02357,2025-02-13,2025-02-14,STR-001,WH-03,186
SM-01874,PO-00431,2024-12-05,2024-12-06,STR-010,WH-02,128
SM-01875,PO-01541,2023-12-29,2023-12-31,STR-006,WH-02,85
SM-01876,PO-01266,2024-02-01,2024-02-04,STR-009,WH-03,65
SM-01877,PO-02091,2025-09-25,2025-09-28,STR-008,WH-02,126
SM-01878,PO-00298,2024-04-30,2024-05-04,STR-006,WH-01,87
SM-01879,PO-01784,2023-12-17,2023-12-18,STR-010,WH-01,129
SM-01880,PO-00240,2024-06-28,2024-06-29,STR-009,WH-02,44
SM-01881,PO-01977,2025-11-09,2025-11-09,STR-003,WH-02,18
SM-01882,PO-01043,2023-12-17,2023-12-22,STR-001,WH-02,70
SM-01883,PO-02129,2023-12-29,2023-12-31,STR-001,WH-01,82
SM-01884,PO-02327,2024-07-12,2024-07-14,STR-002,WH-01,52
SM-01885,PO-00464,2023-12-11,2023-12-12,STR-007,WH-02,16
SM-01886,PO-01535,2023-12-27,2023-12-29,STR-010,WH-03,55
SM-01887,PO-01087,2024-04-11,2024-04-13,STR-002,WH-03,45
SM-01888,PO-01435,2025-10-03,2025-10-07,STR-003,WH-03,108
SM-01889,PO-00657,2023-12-21,2023-12-22,STR-006,WH-02,51
SM-01890,PO-00362,2024-06-17,2024-06-18,STR-004,WH-03,121
SM-01891,PO-01915,2023-12-26,2023-12-29,STR-010,WH-03,52
SM-01892,PO-02168,2023-12-29,2024-01-02,STR-004,WH-02,136
SM-01893,PO-00109,2023-12-28,2023-12-29,STR-002,WH-02,112
SM-01894,PO-01827,2023-12-14,2023-12-15,STR-009,WH-02,120
SM-01895,PO-01919,2025-05-08,2025-05-10,STR-009,WH-03,10
SM-01896,PO-00736,2023-12-23,2023-12-26,STR-006,WH-01,58
SM-01897,PO-02078,2023-12-22,2023-12-24,STR-007,WH-03,120
SM-01898,PO-01813,2024-03-02,2024-03-04,STR-004,WH-03,53
SM-01899,PO-00168,2023-12-13,2023-12-16,STR-010,WH-02,31
SM-01900,PO-01980,2024-06-10,2024-06-11,STR-006,WH-03,82
SM-01901,PO-00049,2023-12-10,2023-12-11,STR-006,WH-03,165
SM-01902,PO-02138,2025-03-17,2025-03-18,STR-005,WH-02,180
SM-01903,PO-01404,2024-01-01,2024-01-04,STR-001,WH-02,91
SM-01904,PO-00011,2023-12-09,2023-12-14,STR-009,WH-03,91
SM-01905,PO-00671,2024-10-19,2024-10-23,STR-009,WH-02,135
SM-01906,PO-01830,2024-02-25,2024-02-29,STR-001,WH-02,139
SM-01907,PO-01027,2025-03-02,2025-03-02,STR-007,WH-01,135
SM-01908,PO-00203,2023-12-21,2023-12-23,STR-001,WH-01,16
SM-01909,PO-01842,2024-08-03,2024-08-06,STR-007,WH-01,20
SM-01910,PO-01392,2023-12-13,2023-12-16,STR-009,WH-01,93
SM-01911,PO-00032,2024-11-03,2024-11-05,STR-002,WH-01,123
SM-01912,PO-00685,2023-12-10,2023-12-15,STR-008,WH-03,123
SM-01913,PO-00993,2024-01-30,2024-02-01,STR-003,WH-01,154
SM-01914,PO-00106,2023-12-17,2023-12-22,STR-002,WH-03,70
SM-01915,PO-00535,2025-05-20,2025-05-21,STR-001,WH-01,33
SM-01916,PO-00646,2023-12-14,2023-12-17,STR-002,WH-01,17
SM-01917,PO-01750,2025-07-24,2025-07-24,STR-004,WH-03,13
SM-01918,PO-00299,2024-05-31,2024-06-01,STR-010,WH-02,103
SM-01919,PO-00121,2024-02-19,2024-02-20,STR-003,WH-02,112
SM-01920,PO-01290,2025-02-14,2025-02-18,STR-002,WH-02,173
SM-01921,PO-01119,2024-01-14,2024-01-15,STR-008,WH-01,127
SM-01922,PO-00201,2024-03-22,2024-03-27,STR-007,WH-03,100
SM-01923,PO-01802,2024-07-11,2024-07-16,STR-010,WH-03,152
SM-01924,PO-01662,2023-12-18,2023-12-19,STR-004,WH-02,51
SM-01925,PO-01043,2023-12-18,2023-12-23,STR-001,WH-02,16
SM-01926,PO-01262,2024-09-16,2024-09-17,STR-005,WH-01,73
SM-01927,PO-02222,2024-05-16,2024-05-21,STR-009,WH-02,25
SM-01928,PO-00510,2025-06-07,2025-06-07,STR-002,WH-01,188
SM-01929,PO-01667,2023-12-13,2023-12-17,STR-008,WH-01,128
SM-01930,PO-01799,2024-05-17,2024-05-22,STR-007,WH-02,96
SM-01931,PO-00530,2024-08-19,2024-08-23,STR-005,WH-03,198
SM-01932,PO-00119,2024-07-23,2024-07-24,STR-002,WH-03,155
SM-01933,PO-00628,2024-08-21,2024-08-21,STR-002,WH-03,88
SM-01934,PO-01357,2025-11-08,2025-11-08,STR-002,WH-03,20
SM-01935,PO-00529,2023-12-12,2023-12-14,STR-003,WH-03,152
SM-01936,PO-00018,2024-03-29,2024-04-01,STR-005,WH-03,68
SM-01937,PO-01251,2025-04-23,2025-04-25,STR-008,WH-03,122
SM-01938,PO-01886,2025-02-18,2025-02-20,STR-003,WH-01,196
SM-01939,PO-00610,2024-11-18,2024-11-21,STR-001,WH-02,172
SM-01940,PO-02409,2023-12-25,2023-12-28,STR-003,WH-02,144
SM-01941,PO-02311,2023-12-09,2023-12-11,STR-009,WH-01,102
SM-01942,PO-02057,2024-03-12,2024-03-16,STR-008,WH-02,53
SM-01943,PO-02490,2024-04-05,2024-04-08,STR-004,WH-02,54
SM-01944,PO-01936,2025-01-23,2025-01-26,STR-001,WH-02,17
SM-01945,PO-00995,2024-10-18,2024-10-22,STR-010,WH-03,180
SM-01946,PO-01736,2024-06-08,2024-06-13,STR-004,WH-01,145
SM-01947,PO-01263,2024-06-03,2024-06-08,STR-007,WH-01,83
SM-01948,PO-01092,2024-02-03,2024-02-07,STR-003,WH-02,73
SM-01949,PO-02399,2023-12-28,2023-12-31,STR-009,WH-02,110
SM-01950,PO-01421,2023-12-19,2023-12-21,STR-003,WH-02,164
SM-01951,PO-00318,2024-08-02,2024-08-07,STR-009,WH-03,116
