customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,rfm_segment,promo_sensitivity,segment
CUS-01043,135,45,17830.41,1,1,1,111,Lost,1.0,price_sensitive
CUS-01044,12,250,102375.08,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01045,303,47,19794.72,1,1,1,111,Lost,1.0,price_sensitive
CUS-01046,38,66,28446.739999999998,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01047,73,51,18542.47,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01048,29,115,52660.99,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01049,99,44,17855.71,1,1,1,111,Lost,1.0,price_sensitive
CUS-01050,135,44,19983.64,1,1,1,111,Lost,1.0,price_sensitive
CUS-01051,3,97,39545.53,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01052,17,78,40152.04,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01053,173,86,38928.21,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-01054,27,49,18673.47,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01055,97,52,18447.6,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01056,36,45,23385.87,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01057,49,165,65478.95,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01058,52,89,33462.38,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01059,129,37,24106.34,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01060,131,45,20385.42,1,1,1,111,Lost,1.0,price_sensitive
CUS-01061,72,42,16010.48,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01062,17,68,28781.2,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01063,69,51,20370.41,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01064,115,88,37130.78,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01065,67,99,36948.45,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01066,113,42,23057.74,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01067,29,58,24989.77,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01068,52,164,62593.42,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01069,17,52,18090.2,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-01070,129,107,45063.01,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01071,90,76,36425.799999999996,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01072,116,117,48624.03,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01073,147,54,20094.77,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01074,1,128,51735.83,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01075,65,49,24323.09,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01076,28,90,35641.34,3,2,2,322,About to Sleep,0.6666666666666667,promo_lover
CUS-01077,81,135,52093.63,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01078,7,91,39005.03,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01079,8,89,41385.12,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01080,70,80,38106.2,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01081,67,47,17973.67,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01082,9,233,107674.71,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01083,51,92,50268.03,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01084,2,135,57972.77,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01085,97,92,38031.23,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-01086,321,52,22776.28,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01087,8,58,32397.28,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01088,155,31,12087.5,1,1,1,111,Lost,1.0,price_sensitive
CUS-01089,70,136,51827.01,2,4,3,243,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-01090,49,215,91256.44,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01091,7,139,71612.9,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01092,39,47,20437.32,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01093,163,54,17585.02,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01094,8,138,54727.88,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-01095,258,47,26433.77,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01096,222,42,15140.65,1,1,1,111,Lost,1.0,price_sensitive
CUS-01097,80,93,41799.36,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01098,208,33,9544.08,1,1,1,111,Lost,1.0,price_sensitive
CUS-01099,89,57,30020.86,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01100,129,47,23054.27,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01101,52,57,22005.8,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01102,197,48,24282.52,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01103,17,53,20600.64,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-01104,117,42,24093.420000000002,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01105,64,235,105171.11,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01106,27,238,110535.3,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01107,1,145,53328.17,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-01108,53,69,29932.71,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01109,116,143,66449.29,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-01110,108,45,16384.99,1,1,1,111,Lost,1.0,price_sensitive
CUS-01111,160,46,24849.74,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01112,2,231,96064.18,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01113,49,95,36521.3,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-01114,17,89,29833.59,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01115,50,50,27298.23,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01116,196,43,16722.72,1,1,1,111,Lost,1.0,price_sensitive
CUS-01117,23,263,112102.09,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01118,10,227,100928.95,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01119,89,106,46583.04,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01120,66,46,27137.09,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01121,118,46,16020.15,1,1,1,111,Lost,1.0,price_sensitive
CUS-01122,159,51,20677.37,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01123,7,127,50346.74,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01124,27,228,98000.48,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01125,2,107,37023.98,4,3,2,432,Loyal,0.6666666666666667,promo_lover
CUS-01126,2,95,45172.56,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01127,53,130,50709.06,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01128,83,91,40871.479999999996,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01129,1,235,98749.02,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01130,23,154,70200.17,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01131,49,88,33837.92,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01132,244,28,12096.6,1,1,1,111,Lost,1.0,price_sensitive
CUS-01133,218,106,41901.58,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01134,186,101,41426.43,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01135,17,151,57140.98,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01136,269,55,21519.42,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01137,158,43,17023.52,1,1,1,111,Lost,1.0,price_sensitive
CUS-01138,2,96,40176.37,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01139,117,97,45620.51,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01140,35,52,24202.66,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01141,113,41,14321.61,1,1,1,111,Lost,1.0,price_sensitive
CUS-01142,28,226,98045.83,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01143,146,104,44333.7,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01144,105,43,18927.75,1,1,1,111,Lost,1.0,price_sensitive
CUS-01145,53,142,68952.05,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01146,96,55,23352.25,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01147,52,244,118545.68,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01148,112,93,44165.6,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01149,75,89,36323.6,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01150,114,83,33632.2,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01151,17,89,33867.76,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01152,38,121,56014.0,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01153,18,264,99933.24,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01154,10,42,14900.67,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01155,1,225,87903.65,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01156,130,99,49492.45,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01157,150,84,37786.22,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01158,38,37,23971.18,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01159,48,135,54682.01,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01160,96,107,54283.87,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01161,81,61,29561.22,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01162,10,95,37343.62,4,3,2,432,Loyal,0.6666666666666667,promo_lover
CUS-01163,70,54,20770.62,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01164,215,53,22732.94,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01165,85,53,23071.07,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01166,29,214,98108.9,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01167,66,45,18729.54,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01168,27,102,44923.33,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01169,2,132,57480.48,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01170,199,47,23473.85,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01171,8,238,99912.36,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01172,212,39,14712.04,1,1,1,111,Lost,1.0,price_sensitive
CUS-01173,2,146,57521.68,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01174,158,145,76326.46,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-01175,16,57,25516.52,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01176,82,43,14355.699999999999,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01177,11,266,116254.41,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01178,130,48,26438.77,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01179,50,121,62202.63,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01180,40,117,49240.72,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01181,9,260,110115.36,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01182,112,136,50181.77,1,4,3,143,New Customers,0.33333333333333337,loyal_full_price
CUS-01183,219,51,18855.4,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01184,4,92,44930.75,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01185,28,146,65965.01,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01186,77,93,41522.97,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01187,10,49,20336.32,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01188,80,84,30941.420000000002,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01189,41,50,31134.94,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01190,23,85,43206.45,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-01191,50,95,32730.39,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-01192,74,50,19688.97,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01193,79,51,17144.93,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01194,158,44,21882.87,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01195,82,55,24355.04,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01196,94,130,57838.8,2,3,4,234,Potential Loyalists,0.0,loyal_full_price
CUS-01197,24,129,63349.42,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01198,207,102,41503.0,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01199,11,94,46767.79,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01200,18,171,66638.44,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01201,62,91,43898.99,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01202,72,81,34095.72,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01203,18,106,50209.31,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01204,90,243,103478.14,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01205,51,242,97405.78,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01206,74,47,25007.4,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01207,120,44,17637.23,1,1,1,111,Lost,1.0,price_sensitive
CUS-01208,89,80,32953.45,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01209,48,45,18001.87,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01210,37,90,38611.69,3,2,3,323,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-01211,17,135,56977.79,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01212,17,103,43450.06,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01213,220,46,14121.1,1,1,1,111,Lost,1.0,price_sensitive
CUS-01214,18,51,19161.16,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-01215,10,80,40874.55,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01216,28,107,45283.1,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01217,66,48,14692.92,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01218,3,225,88627.18,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01219,129,52,18320.17,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01220,10,54,19923.21,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-01221,50,139,57741.5,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01222,49,223,108271.94,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01223,78,103,44514.79,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01224,29,237,97746.79,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01225,188,48,16209.730000000001,1,1,1,111,Lost,1.0,price_sensitive
CUS-01226,81,129,51342.83,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01227,117,49,18587.18,1,1,1,111,Lost,1.0,price_sensitive
CUS-01228,28,145,52940.14,3,4,3,343,Loyal,0.33333333333333337,loyal_full_price
CUS-01229,10,40,14902.11,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01230,35,141,65789.31,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01231,27,85,35678.93,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01232,249,97,41696.63,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01233,7,86,39372.74,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01234,2,243,98509.97,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01235,96,45,18373.43,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01236,226,50,15995.56,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01237,207,43,14149.1,1,1,1,111,Lost,1.0,price_sensitive
CUS-01238,9,89,29787.64,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01239,237,39,16871.04,1,1,1,111,Lost,1.0,price_sensitive
CUS-01240,80,37,20099.760000000002,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01241,93,92,32668.68,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01242,51,51,18065.09,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01243,38,102,45674.98,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01244,39,47,16119.78,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01245,4,136,65297.38,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01246,75,64,28398.62,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01247,7,80,34918.06,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01248,17,87,28503.18,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01249,67,131,45793.93,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01250,65,47,20994.21,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01251,28,230,108878.42,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01252,9,143,60048.89,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01253,75,100,40430.17,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01254,129,50,20517.3,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01255,10,241,106599.01,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01256,50,93,39746.96,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01257,2,219,106412.76,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01258,96,141,56588.53,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01259,165,147,58374.86,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-01260,72,228,99511.45,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01261,252,63,29143.14,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01262,50,50,24821.93,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01263,67,44,18169.1,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01264,35,51,22359.7,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01265,27,94,40753.8,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01266,51,146,62321.01,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01267,112,45,17717.14,1,1,1,111,Lost,1.0,price_sensitive
CUS-01268,26,38,18851.77,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01269,53,227,95917.61,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01270,60,78,39431.13,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01271,49,112,56622.4,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01272,7,101,38681.13,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01273,249,57,18788.29,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01274,36,130,62350.86,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01275,9,248,103500.64,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01276,17,226,104916.84,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01277,61,49,16531.29,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01278,27,236,110921.66,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01279,112,105,45881.57,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01280,69,39,15800.12,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01281,69,94,34176.33,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01282,113,57,27754.46,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01283,159,53,34646.66,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01284,29,42,16081.18,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01285,116,57,28149.18,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01286,26,55,24256.75,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01287,26,82,38030.88,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01288,50,96,39845.47,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01289,38,94,40109.83,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01290,29,86,41634.3,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-01291,9,106,44564.07,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01292,9,243,97846.1,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01293,99,44,22432.28,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01294,135,50,27089.87,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01295,38,86,37661.58,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01296,113,82,28893.74,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01297,75,112,41687.62,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01298,26,83,35949.16,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01299,146,36,13157.34,1,1,1,111,Lost,1.0,price_sensitive
CUS-01300,17,47,23035.72,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-01301,88,120,55750.55,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01302,3,223,105238.39,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01303,7,133,57447.16,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01304,81,85,35536.16,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01305,8,141,66297.54,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01306,2,97,49002.41,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01307,192,83,39940.61,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-01308,39,91,41885.71,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01309,50,85,37134.57,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01310,57,138,72849.68000000001,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01311,37,108,48955.159999999996,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01312,27,157,57528.86,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01313,51,86,33409.96,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01314,145,47,23332.760000000002,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01315,76,42,29525.690000000002,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01316,27,217,103540.49,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01317,50,42,15684.73,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01318,75,82,26003.44,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01319,23,139,58770.27,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01320,36,240,99376.49,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01321,7,43,18241.02,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01322,9,88,35899.53,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01323,27,217,96281.79,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01324,80,52,26760.83,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
